[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 9600, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:237 CSpxUspRecoEngineAdapter::SetFormat: this=0x00000279BEF246E0
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:248 CSpxUspRecoEngineAdapter::SetFormat
  wFormatTag:      PCM
  nChannels:       1
  nSamplesPerSec:  16000
  nAvgBytesPerSec: 32000
  nBlockAlign:     2
  wBitsPerSample:  16
  cbSize:          0
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3280 CSpxUspRecoEngineAdapter::TryChangeState; audioState/uspState: 0/0 => 1/0 USP-START
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:278 CSpxUspRecoEngineAdapter::SetFormat: (0x00000279BEF246E0)->PrepareFirstAudioReadyState()
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1032920Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3296 CSpxUspRecoEngineAdapter::PrepareCompressionCodec: Prepare compression codec.
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-Compression-Codec-Module'; value=''
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 12800, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:3358 CSpxUspRecoEngineAdapter::PrepareFirstAudioReadyState: (0x00000279BEF246E0)->PrepareCompressionCodec() result:        4. Sending the audio uncompressed
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='AZAC-SDK-PROGRAMMING-LANGUAGE'; value='Python'
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1033312Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxPropertyBagImpl::SetStringValue: this=00000279BF1AB148; name='HttpHeader#User-agent'; value='SpeechSDK-Python/1.48.2 Windows Client 10'
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:379 CSpxUspRecoEngineAdapter::UspInitialize: this=0x00000279BEF246E0
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 16000, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  resource_manager.cpp:141 Created 'CSpxUspCallbackWrapper' as '710381509'
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SessionId'; value='1afeca3c5ae84998ac90cfb8d9a0a528'
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1033916Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:1840 CSpxAudioStreamSession::GetScenarioCount: countSpeech=1; countTranslation=0; countDialog=0, countConversationTranscriber=0, countConversationTranscriberV2=0, countMeetingTranscriber=0, countLanguageId=0
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:887 CSpxUspRecoEngineAdapter::SetUspEndpointDefaultSpeechService: Endpoint type: Speech.
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 19200, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-Region'; value='southeastasia'
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-RecoLanguage'; value='en-US'
[347361]: 936ms SPX_TRACE_INFO:  usp_reco_engine_adapter.cpp:1211 SpeechServiceConnection_LanguageIdMode not set or has invalid value .
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1034533Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:745 CSpxUspRecoEngineAdapter::SetUspLanguageIdModeAndPriority: languageIdMode=0, languageIdPriority=0
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 22400, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-RecoMode'; value='DICTATION'
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:719 CSpxUspRecoEngineAdapter::SetUspRecoMode: recoMode=2
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-USPConnectPollingInterval'; value=''
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1034905Z, size:3200.
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-USPPollingInterval'; value=''
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:694 CSpxUspRecoEngineAdapter::SetUspEndpoint: Setting Websocket Connect Polling interval to 10 ms
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 25600, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-USPRunPollingInterval'; value=''
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  usp_reco_engine_adapter.cpp:706 CSpxUspRecoEngineAdapter::SetUspEndpoint: Setting Websocket Run Polling interval to 10 ms
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='SPEECH-SubscriptionKey'; value='**********************************************************************************P9'
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1035305Z, size:3200.
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 28800, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::FindPrefix: this=00000279BEF24750; name='User-agent'; value='SpeechSDK-Python/1.48.2 Windows Client 10'
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='AZAC-SDK-PROGRAMMING-LANGUAGE'; value='Python'
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1035697Z, size:3200.
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session.cpp:497 CSpxAudioStreamSession::ProcessAudio: Non-acknowledged size = 0 bytes (0 msec)
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_stream_session_throttle_logic.cpp:167 [00000279BF081BC0] m_bytesTransited = 32000, unacknowledgedAudioDuration = 0 msec, packetAudioDelay = 0 msec
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='AudioConfig_AudioSource'; value='File'
[95539]: 936ms SPX_DBG_TRACE_VERBOSE:  audio_pump.cpp:464 [00000279BEAB0D60]CSpxAudioPump::PumpThread(): read frame duration: 0 ms => sending audio buffer size 3200
[347361]: 936ms SPX_DBG_TRACE_VERBOSE:  named_properties.h:483 ISpxNamedProperties::GetStringValue: this=00000279BEF24750; name='AudioConfig_SampleRateForCapture'; value='16000'
[95539]: 936ms SPX_TRACE_VERBOSE:  audio_stream_session.cpp:483 Received audio chunk: time: 2026-03-10T09:35:50.1036047Z, size:3200.
